t,temp
2015-12-26,16.087
2015-12-27,16.433
2016-01-27,18.023
2016-01-28,18.2
2016-01-29,18.221
2016-01-30,18.2
2016-01-31,18.265
2016-02-01,18.234
2016-02-02,18.394
2016-02-03,18.599
2016-02-04,18.502
2016-02-05,18.344
2016-02-06,18.206
2016-02-07,17.914
2016-02-08,18.034
2016-02-09,18.318
2016-02-10,18.594
2016-02-11,19.148
2016-02-12,19.275
2016-02-13,19.106
2016-02-14,18.769
2016-02-15,18.733
2016-02-16,18.832
2016-02-17,18.777
2016-02-18,18.454
2016-02-19,18.335
2016-02-20,18.695
2016-02-21,19.001
2016-02-22,19.007
2016-02-23,18.954
2016-02-24,18.691
2016-02-25,18.449
2016-02-26,18.332
2016-02-27,17.971
2016-02-28,17.939
2016-02-29,18.089
2016-03-01,18.136
2016-03-02,18.035
2016-03-03,17.998
2016-03-04,18.022
2016-03-05,17.915
2016-03-06,17.914
2016-03-07,17.961
2016-03-08,17.951
2016-03-09,17.795
2016-03-10,17.658
2016-03-11,17.53
2016-03-12,17.323
2016-03-13,17.227
2016-03-14,17.359
2016-03-15,17.542
2016-03-16,17.79
2016-03-17,17.582
2016-03-18,17.366
2016-03-19,17.408
2016-03-20,17.437
2016-03-21,17.122
2016-03-22,16.923
2016-03-23,16.821
2016-03-24,16.882
2016-03-25,17.106
2016-03-26,16.769
2016-03-27,16.701
2016-03-28,16.996
2016-03-29,17.181
2016-03-30,17.113
2016-03-31,17.159
2016-04-01,17.182
2016-04-02,17.069
2016-04-03,17.211
2016-04-04,16.781
2016-04-05,16.736
2016-04-06,16.966
2016-04-07,16.98
2016-04-08,16.704
2016-04-09,16.438
2016-04-10,16.331
2016-04-11,16.302
2016-04-12,16.311
2016-04-13,16.369
2016-04-14,16.438
2016-04-15,16.511
2016-04-16,16.062
2016-04-17,15.758
2016-04-18,15.629
2016-04-19,15.569
2016-04-20,15.544
2016-04-21,15.525
2016-04-22,15.646
2016-04-23,15.513
2016-04-24,14.926
2016-04-25,14.911
2016-04-26,14.864
2016-04-27,14.789
2016-04-28,14.625
2016-04-29,14.563
2016-04-30,14.568
2016-05-01,14.691
2016-05-02,14.744
2016-05-03,14.654
2016-05-04,14.59
2016-05-05,14.297
2016-05-06,13.849
2016-05-07,13.731
2016-05-08,13.702
2016-05-09,13.858
2016-05-10,13.896
2016-05-11,13.905
2016-05-12,13.895
2016-05-13,13.889
2016-05-14,13.739
2016-05-15,13.705
2016-05-16,13.444
2016-05-17,13.52
2016-05-18,13.672
2016-05-19,13.784
2016-05-20,13.832
2016-05-21,13.85
2016-05-22,13.829
2016-05-23,13.656
2016-05-24,13.429
2016-05-25,13.421
2016-05-26,13.427
2016-05-27,13.507
2016-05-28,13.577
2016-05-29,13.566
2016-05-30,13.55
2016-05-31,13.322
2016-06-01,12.753
2016-06-02,12.828
2016-06-03,12.881
2016-06-04,13.042
2016-06-05,13.149
2016-06-06,13.115
2016-06-07,12.915
2016-06-08,12.818
2016-06-09,12.674
2016-06-10,12.632
2016-06-11,12.587
2016-06-12,12.536
2016-06-13,12.571
2016-06-14,12.623
2016-06-15,12.65
2016-06-16,12.505
2016-06-17,12.508
2016-06-18,12.516
2016-06-19,12.314
2016-06-20,12.186
2016-06-21,12.256
2016-06-22,12.352
2016-06-23,12.251
2016-06-24,12.233
2016-06-25,12.346
2016-06-26,12.325
2016-06-27,12.327
2016-06-28,12.127
2016-06-29,11.943
2016-06-30,11.802
2016-07-01,11.75
2016-07-02,11.821
2016-07-03,11.916
2016-07-04,11.953
2016-07-05,11.982
2016-07-06,11.905
2016-07-07,11.767
2016-07-08,11.716
2016-07-09,11.727
2016-07-10,11.729
2016-07-11,11.719
2016-07-12,11.686
2016-07-13,11.605
2016-07-14,11.624
2016-07-15,11.512
2016-07-16,11.301
2016-07-17,11.32
2016-07-18,11.44
2016-07-19,11.494
2016-07-20,11.465
2016-07-21,11.475
2016-07-22,11.499
2016-07-23,11.156
2016-07-24,11.107
2016-07-25,10.974
2016-07-26,11.097
2016-07-27,11.224
2016-07-28,11.373
2016-07-29,11.285
2016-07-30,11.166
2016-07-31,11.109
2016-08-01,11.002
2016-08-02,10.998
2016-08-03,11.094
2016-08-04,11.214
2016-08-05,11.093
2016-08-06,10.908
2016-08-07,11.055
2016-08-08,11.115
2016-08-09,11.177
2016-08-10,11.172
2016-08-11,11.231
2016-08-12,11.244
2016-08-13,11.15
2016-08-14,11.004
2016-08-15,10.996
2016-08-16,10.727
2016-08-17,10.569
2016-08-18,10.506
2016-08-19,10.471
2016-08-20,10.468
2016-08-21,10.832
2016-08-22,11.174
2016-08-23,11.092
2016-08-24,11.128
2016-08-25,10.997
2016-08-26,10.829
2016-08-27,10.743
2016-08-28,10.677
2016-08-29,10.609
2016-08-30,10.782
2016-08-31,10.924
2016-09-01,10.834
2016-09-02,10.397
2016-09-03,10.308
2016-09-04,10.474
2016-09-05,10.673
2016-09-06,10.865
2016-09-07,10.847
2016-09-08,10.849
2016-09-09,10.669
2016-09-10,10.559
2016-09-11,10.551
2016-09-12,10.624
2016-09-13,10.536
2016-09-14,10.593
2016-09-15,10.688
2016-09-16,10.788
2016-09-17,10.742
2016-09-18,10.692
2016-09-19,10.724
2016-09-20,10.877
2016-09-21,10.713
2016-09-22,10.834
2016-09-23,10.721
2016-09-24,10.74
2016-09-25,10.849
2016-09-26,10.905
2016-09-27,10.886
2016-09-28,10.863
2016-09-29,10.965
2016-09-30,10.961
2016-10-01,11.032
2016-10-02,11.147
2016-10-03,11.303
2016-10-04,11.3
2016-10-05,11.307
2016-10-06,11.218
2016-10-07,11.302
2016-10-08,11.264
2016-10-09,11.206
2016-10-10,11.203
2016-10-11,11.346
2016-10-12,11.378
2016-10-13,11.383
2016-10-14,11.338
2016-10-15,11.369
2016-10-16,11.288
2016-10-17,11.221
2016-10-18,11.479
2016-10-19,11.522
2016-10-20,11.361
2016-10-21,11.668
2016-10-22,11.745
2016-10-23,11.757
2016-10-24,11.784
2016-10-25,11.832
2016-10-26,12.05
2016-10-27,11.987
2016-10-28,11.919
2016-10-29,11.915
2016-10-30,12.551
2016-10-31,12.603
2016-11-01,12.604
2016-11-02,12.523
2016-11-03,12.4
2016-11-04,12.237
2016-11-05,12.445
2016-11-06,12.643
2016-11-07,12.909
2016-11-08,12.903
2016-11-09,12.754
2016-11-10,12.547
2016-11-11,12.591
2016-11-12,12.787
2016-11-13,13
2016-11-14,13.072
2016-11-15,12.958
2016-11-16,12.648
2016-11-17,12.621
2016-11-18,12.918
2016-11-19,13.215
2016-11-20,13.27
2016-11-21,13.208
2016-11-22,13.89
2016-11-23,14.327
2016-11-24,14.505
2016-11-25,14.596
2016-11-26,14.455
2016-11-27,14.441
2016-11-28,14.484
2016-11-29,14.395
2016-11-30,14.496
2016-12-01,15.254
2016-12-02,15.348
2016-12-03,15.307
2016-12-04,15.249
2016-12-05,14.9
2016-12-06,14.727
2016-12-07,14.601
2016-12-08,14.52
2016-12-09,14.594
2016-12-10,14.92
2016-12-11,14.963
2016-12-12,14.804
2016-12-13,14.45
2016-12-14,14.364
2016-12-15,14.314
2016-12-16,14.546
2016-12-17,15.468
2016-12-18,15.499
2016-12-19,15.569
2016-12-20,15.671
2016-12-21,15.799
2016-12-22,15.86
2016-12-23,15.879
2016-12-24,15.956
2016-12-25,16.169
2016-12-26,16.47
2016-12-27,16.8
2016-12-28,16.897
2016-12-29,17.321
2016-12-30,17.61
2016-12-31,17.491
2017-01-01,17.386
2017-01-02,17.421
2017-01-03,17.222
2017-01-04,16.503
2017-01-05,16.225
2017-01-06,16.344
2017-01-07,16.414
2017-01-08,16.561
2017-01-09,16.442
2017-01-10,16.459
2017-01-11,16.379
2017-01-12,16.456
2017-01-13,16.597
2017-01-14,16.742
2017-01-15,16.889
2017-01-16,16.805
2017-01-17,16.837
2017-01-18,17.343
2017-01-19,17.401
2017-01-20,17.594
2017-01-21,17.837
2017-01-22,17.879
2017-01-23,17.706
2017-01-24,17.72
2017-01-25,17.834
2017-01-26,17.922
2017-01-27,17.988
2017-01-28,18.006
2017-01-29,18.061
2017-01-30,18.204
2017-01-31,18.17
2017-02-01,18.09
2017-02-02,17.963
2017-02-03,18.036
2017-02-04,18.04
2017-02-05,17.967
2017-02-06,17.83
2017-02-07,17.724
2017-02-08,17.827
2017-02-09,18.185
2017-02-10,18.082
2017-02-11,18.135
2017-02-12,18.491
2017-02-13,18.304
2017-02-14,18.329
2017-02-15,18.557
2017-02-16,18.521
2017-02-17,18.432
2017-02-18,18.255
2017-02-19,18.209
2017-02-20,18.273
2017-02-21,18.357
2017-02-22,18.565
2017-02-23,18.63
2017-02-24,18.748
2017-02-25,18.886
2017-02-26,19.182
2017-02-27,19.275
2017-02-28,19.182
2017-03-01,18.748
2017-03-02,18.42
2017-03-03,18.298
2017-03-04,18.339
2017-03-05,18.242
2017-03-06,18.153
2017-03-07,17.888
2017-03-08,17.811
2017-03-09,17.815
2017-03-10,17.735
2017-03-11,17.3
2017-03-12,17.27
2017-03-13,17.404
2017-03-14,17.371
2017-03-15,16.964
2017-03-16,16.977
2017-03-17,17.211
2017-03-18,17.258
2017-03-19,17.419
2017-03-20,17.462
2017-03-21,17.53
2017-03-22,17.747
2017-03-23,17.844
2017-03-24,17.844
2017-03-25,17.73
2017-03-26,17.553
2017-03-27,17.615
2017-03-28,17.656
2017-03-29,17.831
2017-03-30,17.847
2017-03-31,17.841
2017-04-01,17.686
2017-04-02,17.447
2017-04-03,17.454
2017-04-04,17.483
2017-04-05,17.355
2017-04-06,17.162
2017-04-07,16.773
2017-04-08,16.977
2017-04-09,17.002
2017-04-10,16.972
2017-04-11,16.713
2017-04-12,16.566
2017-04-13,16.491
2017-04-14,16.437
2017-04-15,16.455
2017-04-16,16.427
2017-04-17,16.397
2017-04-18,16.393
2017-04-19,16.38
2017-04-20,16.219
2017-04-21,16.033
2017-04-22,15.929
2017-04-23,15.903
2017-04-24,15.916
2017-04-25,15.83
2017-04-26,15.734
2017-04-27,15.639
2017-04-28,15.554
2017-04-29,15.516
2017-04-30,15.588
2017-05-01,15.654
2017-05-02,15.561
2017-05-03,15.432
2017-05-04,15.363
2017-05-05,15.315
2017-05-06,15.285
2017-05-07,15.278
2017-05-08,15.254
2017-05-09,15.167
2017-05-10,15.029
2017-05-11,14.965
2017-05-12,15.017
2017-05-13,15.067
2017-05-14,15.058
2017-05-15,15.03
2017-05-16,15.017
2017-05-17,14.998
2017-05-18,14.673
2017-05-19,14.7
2017-05-20,14.72
2017-05-21,14.683
2017-05-22,14.751
2017-05-23,14.787
2017-05-24,14.722
2017-05-25,14.559
2017-05-26,14.353
2017-05-27,14.383
2017-05-28,14.234
2017-05-29,14.118
2017-05-30,14.025
2017-05-31,13.954
2017-06-01,14.012
2017-06-02,14.021
2017-06-03,13.881
2017-06-04,13.8
2017-06-05,13.701
2017-06-06,13.548
2017-06-07,13.465
2017-06-08,13.399
2017-06-09,13.557
2017-06-10,13.478
2017-06-11,13.251
2017-06-12,13.111
2017-06-13,13.034
2017-06-14,12.916
2017-06-15,12.845
2017-06-16,12.4
2017-06-17,12.44
2017-06-18,12.41
2017-06-19,12.329
2017-06-20,12.29
2017-06-21,12.322
2017-06-22,12.172
2017-06-23,11.846
2017-06-24,11.789
2017-06-25,11.759
2017-06-26,11.808
2017-06-27,12.013
2017-06-28,11.912
2017-06-29,11.852
2017-06-30,11.958
2017-07-01,11.971
2017-07-02,12.009
2017-07-03,12.212
2017-07-04,11.934
2017-07-05,12.014
2017-07-06,12.057
2017-07-07,11.825
2017-07-08,11.634
2017-07-09,11.633
2017-07-10,11.617
2017-07-11,11.691
2017-07-12,11.711
2017-07-13,11.624
2017-07-14,11.605
2017-07-15,11.495
2017-07-16,11.23
2017-07-17,11.261
2017-07-18,11.292
2017-07-19,11.209
2017-07-20,11.315
2017-07-21,11.394
2017-07-22,11.702
2017-07-23,11.315
2017-07-24,11.137
2017-07-25,11.218
2017-07-26,11.244
2017-07-27,11.083
2017-07-28,10.882
2017-07-29,10.882
2017-07-30,10.941
2017-07-31,10.892
2017-08-01,11.045
2017-08-02,10.878
2017-08-03,10.805
2017-08-04,10.846
2017-08-05,10.821
2017-08-06,10.757
2017-08-07,10.575
2017-08-08,10.57
2017-08-09,10.602
2017-08-10,10.502
2017-08-11,10.798
2017-08-12,10.856
2017-08-13,10.882
2017-08-14,10.754
2017-08-15,10.692
2017-08-16,10.483
2017-08-17,10.723
2017-08-18,10.823
2017-08-19,10.727
2017-08-20,10.587
2017-08-21,10.499
2017-08-22,10.619
2017-08-23,10.686
2017-08-24,10.676
2017-08-25,10.773
2017-08-26,10.808
2017-08-27,10.579
2017-08-28,10.281
2017-08-29,10.545
2017-08-30,10.531
2017-08-31,10.545
2017-09-01,10.979
2017-09-02,10.914
2017-09-03,10.58
2017-09-04,10.498
2017-09-05,10.619
2017-09-06,10.467
2017-09-07,10.285
2017-09-08,10.279
2017-09-09,10.391
2017-09-10,10.524
2017-09-11,10.608
2017-09-12,10.641
2017-09-13,10.664
2017-09-14,10.486
2017-09-15,10.472
2017-09-16,10.799
2017-09-17,10.909
2017-09-18,11.178
2017-09-19,11.201
2017-09-20,11.232
2017-09-21,11.163
2017-09-22,11.249
2017-09-23,11.249
2017-09-24,11.406
2017-09-25,11.306
2017-09-26,10.914
2017-09-27,10.94
2017-09-28,11.051
2017-09-29,11.055
2017-09-30,10.854
2017-10-01,10.918
2017-10-02,10.996
2017-10-03,10.934
2017-10-04,11
2017-10-05,11.065
2017-10-06,11.006
2017-10-07,10.964
2017-10-08,11.175
2017-10-09,11.079
2017-10-10,11.027
2017-10-11,11.013
2017-10-12,11.112
2017-10-13,11.119
2017-10-14,11.299
2017-10-15,11.494
2017-10-16,11.89
2017-10-17,12.231
2017-10-18,11.992
2017-10-19,11.895
2017-10-20,11.697
2017-10-21,11.73
2017-10-22,11.744
2017-10-23,11.848
2017-10-24,11.878
2017-10-25,12.092
2017-10-26,12.194
2017-10-27,12.28
2017-10-28,12.34
2017-10-29,12.243
2017-10-30,12.069
2017-10-31,11.96
2017-11-01,11.92
2017-11-02,12.356
2017-11-03,12.567
2017-11-04,12.676
2017-11-05,12.633
2017-11-06,12.474
2017-11-07,12.421
2017-11-08,12.467
2017-11-09,12.494
2017-11-10,12.48
2017-11-11,12.453
2017-11-12,12.693
2017-11-13,13.169
2017-11-14,13.279
2017-11-15,13.261
2017-11-16,13.278
2017-11-17,13.048
2017-11-18,12.713
2017-11-19,12.53
2017-11-20,12.512
2017-11-21,12.54
2017-11-22,12.658
2017-11-23,12.808
2017-11-24,12.962
2017-11-25,12.996
2017-11-26,12.954
2017-11-27,12.962
2017-11-28,13.142
2017-11-29,13.503
2017-11-30,13.9
2017-12-01,14.077
2017-12-02,13.893
2017-12-03,14.172
2017-12-04,14.231
2017-12-05,14.467
2017-12-06,14.684
2017-12-07,14.655
2017-12-08,14.396
2017-12-09,14.603
2017-12-10,14.606
2017-12-11,14.585
2017-12-12,14.692
2017-12-13,14.71
2017-12-14,15.245
2017-12-15,15.35
2017-12-16,15.145
2017-12-17,14.684
2017-12-18,14.937
2017-12-19,15.107
2017-12-20,15.366
2017-12-21,15.333
2017-12-22,15.211
2017-12-23,15.228
2017-12-24,15.211
2017-12-25,15.184
2017-12-26,15.279
2017-12-27,15.405
2017-12-28,15.575
2017-12-29,15.954
2017-12-30,15.957
2017-12-31,15.936
2018-01-01,16.067
2018-01-02,16.141
2018-01-03,16.214
2018-01-04,16.095
2018-01-05,16.028
2018-01-06,16.15
2018-01-07,16.296
2018-01-08,16.555
2018-01-09,16.87
2018-01-10,17.248
2018-01-11,17.66
2018-01-12,17.515
2018-01-13,17.221
2018-01-14,17.119
2018-01-15,17.321
2018-01-16,17.571
2018-01-17,17.607
2018-01-18,17.588
2018-01-19,17.499
2018-01-20,17.583
2018-01-21,18.241
2018-01-22,18.284
2018-01-23,18.154
2018-01-24,17.894
2018-01-25,17.726
2018-01-26,17.7
2018-01-27,17.758
2018-01-28,17.888
2018-01-29,18.092
2018-01-30,18.015
2018-01-31,17.907
2018-02-01,17.854
2018-02-02,18.006
2018-02-03,18.369
2018-02-04,18.637
2018-02-05,18.769
2018-02-06,18.606
2018-02-07,18.57
2018-02-08,18.566
2018-02-09,18.309
2018-02-10,17.667
2018-02-11,17.502
2018-02-12,17.47
2018-02-13,17.589
2018-02-14,17.887
2018-02-15,18.332
2018-02-16,18.745
2018-02-17,18.806
2018-02-18,18.528
2018-02-19,18.294
2018-02-20,18.281
2018-02-21,18.186
2018-02-22,18.172
2018-02-23,18.155
2018-02-24,18.178
2018-02-25,18.326
2018-02-26,18.385
2018-02-27,18.473
2018-02-28,18.497
2018-03-01,18.648
2018-03-02,18.86
2018-03-03,18.968
2018-03-04,18.732
2018-03-05,18.442
2018-03-06,18.525
2018-03-07,18.63
2018-03-08,18.827
2018-03-09,18.97
2018-03-10,18.76
2018-03-11,18.501
2018-03-12,18.282
2018-03-13,18.061
2018-03-14,17.909
2018-03-15,17.756
2018-03-16,17.651
2018-03-17,17.487
2018-03-18,17.482
2018-03-19,17.501
2018-03-20,16.951
2018-03-21,16.795
2018-03-22,16.883
2018-03-23,16.884
2018-03-24,16.828
2018-03-25,16.73
2018-03-26,16.702
2018-03-27,16.7
2018-03-28,16.781
2018-03-29,16.762
2018-03-30,16.702
2018-03-31,16.698
2018-04-01,16.737
2018-04-02,16.713
2018-04-03,16.828
2018-04-04,16.842
2018-04-05,16.536
2018-04-06,16.261
2018-04-07,16.225
2018-04-08,16.2
2018-04-09,16.206
2018-04-10,16.231
2018-04-11,16.296
2018-04-12,16.143
2018-04-13,16.107
2018-04-14,16.176
2018-04-15,16.278
2018-04-16,16.27
2018-04-17,16.046
2018-04-18,15.952
2018-04-19,15.958
2018-04-20,16.063
2018-04-21,16.085
2018-04-22,15.932
2018-04-23,15.736
2018-04-24,15.56
2018-04-25,15.571
2018-04-26,15.65
2018-04-27,15.671
2018-04-28,15.635
2018-04-29,15.483
2018-04-30,15.458
2018-05-01,15.287
2018-05-02,15.144
2018-05-03,15.122
2018-05-04,15.093
2018-05-05,15.06
2018-05-06,14.922
2018-05-07,14.821
2018-05-08,15.247
2018-05-09,15.316
2018-05-10,15.229
2018-05-11,15.137
2018-05-12,15.058
2018-05-13,14.87
2018-05-14,14.708
2018-05-15,14.719
2018-05-16,14.388
2018-05-17,14.136
2018-05-18,14.163
2018-05-19,14.434
2018-05-20,14.467
2018-05-21,14.354
2018-05-22,14.346
2018-05-23,14.44
2018-05-24,14.127
2018-05-25,14.095
2018-05-26,14.188
2018-05-27,14.255
2018-05-28,14.022
2018-05-29,14.105
2018-05-30,14.065
2018-05-31,13.816
2018-06-01,13.775
2018-06-02,13.575
2018-06-03,13.554
2018-06-04,13.528
2018-06-05,13.548
2018-06-06,13.519
2018-06-07,13.179
2018-06-08,13.052
2018-06-09,13.038
2018-06-10,13.055
2018-06-11,12.765
2018-06-12,12.602
2018-06-13,12.611
2018-06-14,12.79
2018-06-15,12.65
2018-06-16,12.553
2018-06-17,12.58
2018-06-18,12.693
2018-06-19,12.716
2018-06-20,12.524
2018-06-21,12.193
2018-06-22,11.913
2018-06-23,11.982
2018-06-24,12.138
2018-06-25,12.089
2018-06-26,11.741
2018-06-27,11.733
2018-06-28,11.737
2018-06-29,11.734
2018-06-30,11.553
2018-07-01,11.276
2018-07-02,11.263
2018-07-03,11.338
2018-07-04,11.265
2018-07-05,11.136
2018-07-06,11.049
2018-07-07,11.185
2018-07-08,11.309
2018-07-09,11.375
2018-07-10,11.369
2018-07-11,11.328
2018-07-12,11.126
2018-07-13,10.85
2018-07-14,10.714
2018-07-15,10.496
2018-07-16,10.459
2018-07-17,10.508
2018-07-18,10.577
2018-07-19,10.745
2018-07-20,10.644
2018-07-21,10.678
2018-07-22,10.636
2018-07-23,10.578
2018-07-24,10.592
2018-07-25,10.54
2018-07-26,10.621
2018-07-27,10.567
2018-07-28,10.429
2018-07-29,10.482
2018-07-30,10.437
2018-07-31,10.34
2018-08-01,10.344
2018-08-02,10.421
2018-08-03,10.376
2018-08-04,10.212
2018-08-05,10.166
2018-08-06,10.25
2018-08-07,10.249
2018-08-08,10.187
2018-08-09,10.173
2018-08-10,10.227
2018-08-11,10.211
2018-08-12,10.286
2018-08-13,10.251
2018-08-14,10.263
2018-08-15,10.384
2018-08-16,10.327
2018-08-17,10.137
2018-08-18,9.8959
2018-08-19,9.849
2018-08-20,10.229
2018-08-21,10.266
2018-08-22,10.164
2018-08-23,9.8527
2018-08-24,9.8401
2018-08-25,10.066
2018-08-26,10.132
2018-08-27,10.138
2018-08-28,9.9459
2018-08-29,9.9493
2018-08-30,9.9408
2018-08-31,9.8093
2018-09-01,9.7477
2018-09-02,9.7875
2018-09-03,9.7833
2018-09-04,10.017
2018-09-05,9.9308
2018-09-06,9.9563
2018-09-07,9.8783
2018-09-08,9.9469
2018-09-09,10.063
2018-09-10,10.088
2018-09-11,10.358
2018-09-12,10.19
2018-09-13,10.217
2018-09-14,10.386
2018-09-15,10.524
2018-09-16,10.426
2018-09-17,10.31
2018-09-18,10.388
2018-09-19,10.311
2018-09-20,10.329
2018-09-21,10.407
2018-09-22,10.401
2018-09-23,10.303
2018-09-24,10.307
2018-09-25,10.282
2018-09-26,10.364
2018-09-27,10.575
2018-09-28,10.561
2018-09-29,10.465
2018-09-30,10.351
2018-10-01,10.154
2018-10-02,10.374
2018-10-03,10.454
2018-10-04,10.426
2018-10-05,10.6
2018-10-06,10.74
2018-10-07,10.868
2018-10-08,10.836
2018-10-09,10.606
2018-10-10,10.458
2018-10-11,10.523
2018-10-12,10.741
2018-10-13,10.986
2018-10-14,11.081
2018-10-15,11.244
2018-10-16,11.093
2018-10-17,11.002
2018-10-18,10.822
2018-10-19,11.021
2018-10-20,10.937
2018-10-21,10.941
2018-10-22,10.936
2018-10-23,10.923
2018-10-24,10.937
2018-10-25,11.235
2018-10-26,11.807
2018-10-27,11.806
2018-10-28,11.758
2018-10-29,11.807
2018-10-30,11.755
2018-10-31,11.69
2018-11-01,11.679
2018-11-02,11.63
2018-11-03,11.766
2018-11-04,11.988
2018-11-05,11.919
2018-11-06,11.951
2018-11-07,11.989
2018-11-08,12.052
2018-11-09,12.171
2018-11-10,12.076
2018-11-11,12.358
2018-11-12,12.601
2018-11-13,12.666
2018-11-14,12.598
2018-11-15,12.391
2018-11-16,12.215
2018-11-17,12.281
2018-11-18,12.371
2018-11-19,12.599
2018-11-20,12.629
2018-11-21,12.623
2018-11-22,12.633
2018-11-23,12.665
2018-11-24,12.927
2018-11-25,13.133
2018-11-26,13.242
2018-11-27,13.35
2018-11-28,13.558
2018-11-29,13.63
2018-11-30,13.545
2018-12-01,13.483
2018-12-02,13.581
2018-12-03,13.984
2018-12-04,14.201
2018-12-05,13.893
2018-12-06,13.872
2018-12-07,13.821
2018-12-08,14.913
2018-12-09,15.239
2018-12-10,15.228
2018-12-11,15.316
2018-12-12,15.381
2018-12-13,15.364
2018-12-14,15.314
2018-12-15,15.34
2018-12-16,15.307
2018-12-17,15.186
2018-12-18,15.164
2018-12-19,15.258
2018-12-20,15.603
2018-12-21,15.779
2018-12-22,16.046
2018-12-23,16.428
2018-12-24,16.655
2018-12-25,16.564
2018-12-26,16.291
2018-12-27,16.243
2018-12-28,16.337
2018-12-29,16.497
2018-12-30,16.517
2018-12-31,16.578
2019-01-01,16.608
2019-01-02,16.427
2019-01-03,16.42
2019-01-04,16.751
2019-01-05,16.839
2019-01-06,16.648
2019-01-07,16.633
2019-01-08,16.498
2019-01-09,16.798
2019-01-10,17.093
2019-01-11,17
2019-01-12,16.851
2019-01-13,16.898
2019-01-14,17.151
2019-01-15,17.215
2019-01-16,16.907
2019-01-17,16.906
2019-01-18,17.481
2019-01-19,17.548
2019-01-20,17.506
2019-01-21,17.355
2019-01-22,17.249
2019-01-23,17.348
2019-01-24,17.529
2019-01-25,17.371
2019-01-26,17.351
2019-01-27,17.486
2019-01-28,17.641
2019-01-29,17.612
2019-01-30,17.592
2019-01-31,17.608
2019-02-01,17.527
2019-02-02,17.785
2019-02-03,17.902
2019-02-04,17.844
2019-02-05,18.02
2019-02-06,18.152
2019-02-07,18.028
2019-02-08,17.985
2019-02-09,17.985
2019-02-10,17.814
2019-02-11,17.805
2019-02-12,17.89
2019-02-13,17.884
2019-02-14,18.062
2019-02-15,18.553
2019-02-16,18.947
2019-02-17,19.033
2019-02-18,18.764
2019-02-19,18.439
2019-02-20,18.169
2019-02-21,18.06
2019-02-22,17.999
2019-02-23,17.924
2019-02-24,17.686
2019-02-25,17.198
2019-02-26,16.935
2019-02-27,16.796
2019-02-28,16.858
2019-03-01,17.073
2019-03-02,17.157
2019-03-03,17.114
2019-03-04,17.183
2019-03-05,17.12
2019-03-06,17.151
2019-03-07,16.996
2019-03-08,16.884
2019-03-09,17.078
2019-03-10,17.229
2019-03-11,17.045
2019-03-12,16.885
2019-03-13,16.805
2019-03-14,16.771
2019-03-15,16.805
2019-03-16,16.781
2019-03-17,16.965
2019-03-18,16.947
2019-03-19,16.661
2019-03-20,16.509
2019-03-21,16.771
2019-03-22,16.726
2019-03-23,16.423
2019-03-24,16.533
2019-03-25,16.367
2019-03-26,16.494
2019-03-27,16.626
2019-03-28,16.545
2019-03-29,16.575
2019-03-30,16.554
2019-03-31,16.568
2019-04-01,16.704
2019-04-02,16.833
2019-04-03,16.724
2019-04-04,16.497
2019-04-05,16.48
2019-04-06,16.35
2019-04-07,16.223
2019-04-08,16.218
2019-04-09,16.311
2019-04-10,16.299
2019-04-11,16.309
2019-04-12,16.339
2019-04-13,16.117
2019-04-14,16.064
2019-04-15,16.127
2019-04-16,15.878
2019-04-17,15.8
2019-04-18,15.795
2019-04-19,15.855
2019-04-20,15.85
2019-04-21,15.817
2019-04-22,15.792
2019-04-23,15.714
2019-04-24,15.552
2019-04-25,15.454
2019-04-26,15.595
2019-04-27,15.765
2019-04-28,15.842
2019-04-29,15.724
2019-04-30,15.365
2019-05-01,15.307
2019-05-02,15.3
2019-05-03,15.087
2019-05-04,15.022
2019-05-05,14.978
2019-05-06,14.984
2019-05-07,15.013
2019-05-08,14.912
2019-05-09,14.89
2019-05-10,14.855
2019-05-11,14.869
2019-05-12,14.91
2019-05-13,14.845
2019-05-14,14.801
2019-05-15,14.694
2019-05-16,14.667
2019-05-17,14.747
2019-05-18,14.761
2019-05-19,14.654
2019-05-20,14.439
2019-05-21,14.451
2019-05-22,14.413
2019-05-23,14.292
2019-05-24,14.246
2019-05-25,14.388
2019-05-26,14.466
2019-05-27,14.274
2019-05-28,13.996
2019-05-29,13.926
2019-05-30,13.794
2019-05-31,13.614
2019-06-01,13.818
2019-06-02,13.895
2019-06-03,13.879
2019-06-04,13.893
2019-06-05,13.78
2019-06-06,13.771
2019-06-07,13.735
2019-06-08,13.648
2019-06-09,13.473
2019-06-10,13.359
2019-06-11,13.477
2019-06-12,13.555
2019-06-13,13.148
2019-06-14,12.88
2019-06-15,12.903
2019-06-16,12.811
2019-06-17,12.797
2019-06-18,12.729
2019-06-19,12.744
2019-06-20,12.773
2019-06-21,12.786
2019-06-22,12.884
2019-06-23,12.667
2019-06-24,12.425
2019-06-25,12.453
2019-06-26,12.527
2019-06-27,12.806
2019-06-28,12.549
2019-06-29,12.205
2019-06-30,12.227
2019-07-01,12.097
2019-07-02,11.827
2019-07-03,11.602
2019-07-04,11.501
2019-07-05,11.578
2019-07-06,11.685
2019-07-07,11.734
2019-07-08,11.796
2019-07-09,11.763
2019-07-10,11.599
2019-07-11,11.502
2019-07-12,11.598
2019-07-13,11.673
2019-07-14,11.458
2019-07-15,11.373
2019-07-16,11.236
2019-07-17,11.483
2019-07-18,11.623
